practice,stp,region,interval_start,population,appointments_scheduled,appointments_seen,inc_pt_otitis_media,inc_pt_sinusitis,inc_pt_sore_throat,inc_pt_insect_bites,inc_pt_shingles,inc_pt_impetigo,inc_pt_uuti,inc_pt_all_eligible
523,E54000021,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
864,E54000041,East Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
344,E54000058,South East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
801,E54000094,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
702,E54000074,Missing,2022-02-01,1,0,0,1,0,1,1,0,1,0,1
892,E54000047,East,2022-02-01,1,0,0,0,0,0,0,0,0,0,0
782,E54000025,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
691,E54000035,Missing,2022-02-01,1,0,0,1,0,0,1,0,1,0,1
699,E54000091,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
432,E54000072,North East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
27,E54000041,North East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
743,E54000019,North East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
473,E54000093,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
559,E54000004,East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
601,E54000002,North East,2022-02-01,1,0,0,1,0,1,1,0,1,0,1
363,E54000039,South West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
633,E54000025,West Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
256,E54000041,North East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
373,E54000031,Missing,2022-02-01,2,0,0,1,2,2,2,1,2,0,2
81,E54000030,London,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
880,E54000089,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
543,E54000024,West Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
329,E54000044,Yorkshire and The Humber,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
165,E54000041,East Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
425,E54000054,Yorkshire and The Humber,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
34,E54000025,London,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
59,E54000015,East Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
92,E54000082,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
344,E54000084,South East,2022-02-01,1,0,0,1,0,0,1,0,1,0,1
135,E54000037,West Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
17,E54000038,West Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
898,E54000008,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
621,E54000014,North East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
711,E54000052,South West,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
831,E54000061,North East,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
431,E54000054,South West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
898,E54000068,North West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
882,E54000000,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
683,E54000001,West Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
529,E54000011,North West,2022-02-01,1,0,0,1,1,1,1,0,1,0,1
234,E54000049,North East,2022-02-01,1,0,0,0,1,1,1,0,1,0,1
432,E54000037,South West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
171,E54000017,London,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
355,E54000061,South East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
122,E54000074,Missing,2022-02-01,1,0,0,1,1,1,1,0,1,1,1
596,E54000034,West Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
246,E54000001,Yorkshire and The Humber,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
518,E54000006,East,2022-02-01,1,0,0,1,0,1,1,0,1,0,1
833,E54000086,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
885,E54000064,South East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
698,E54000035,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
565,E54000075,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
546,E54000066,North East,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
913,E54000047,North West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
91,E54000089,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
419,E54000076,Missing,2022-02-01,1,0,0,1,1,1,1,0,1,0,1
946,E54000035,South East,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
617,E54000059,Yorkshire and The Humber,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
478,E54000083,South West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
0,E54000072,North West,2022-02-01,1,0,0,1,0,1,1,0,1,0,1
590,E54000073,East Midlands,2022-02-01,1,0,0,1,0,1,1,0,1,0,1
669,E54000099,Yorkshire and The Humber,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
397,E54000063,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
80,E54000039,North East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
244,E54000090,London,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
364,E54000098,East,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
960,E54000084,South West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
425,E54000079,North East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
34,E54000038,Missing,2022-02-01,1,1,0,0,1,1,1,1,1,0,1
546,E54000032,London,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
694,E54000053,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
356,E54000030,Yorkshire and The Humber,2022-02-01,1,0,0,1,1,1,1,0,1,0,1
396,E54000053,Missing,2022-02-01,1,0,0,1,0,1,1,0,1,0,1
610,E54000063,South West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
404,E54000095,London,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
328,E54000053,North East,2022-02-01,1,0,0,1,0,1,1,0,1,0,1
443,E54000087,West Midlands,2022-02-01,1,0,1,1,0,1,1,0,1,0,1
716,E54000053,West Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
881,E54000014,South East,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
860,E54000045,Yorkshire and The Humber,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
740,E54000013,North West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
958,E54000042,North West,2022-02-01,1,0,0,1,0,1,1,0,1,0,1
577,E54000010,South West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
682,E54000091,South West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
690,E54000045,London,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
200,E54000012,North West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
209,E54000037,West Midlands,2022-02-01,1,0,0,1,0,1,1,0,1,0,1
977,E54000037,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
626,E54000023,London,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
780,E54000043,North West,2022-02-01,1,0,0,1,0,1,1,0,1,0,1
645,E54000025,North East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
276,E54000008,East Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
174,E54000077,North West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
703,E54000031,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
207,E54000093,North West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
650,E54000068,East Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
339,E54000005,East Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
620,E54000016,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
268,E54000064,North East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
581,E54000008,Missing,2022-02-01,1,0,0,1,0,0,1,0,1,0,1
795,E54000087,North West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
616,E54000016,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
991,E54000008,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
440,E54000084,London,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
301,E54000067,North East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
463,E54000064,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
5,E54000002,Yorkshire and The Humber,2022-02-01,1,0,0,1,0,0,1,0,1,0,1
245,E54000050,London,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
997,E54000040,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
585,E54000067,Yorkshire and The Humber,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
393,E54000055,North West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
819,E54000035,East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
150,E54000055,South East,2022-02-01,1,0,0,1,1,1,1,0,1,0,1
50,E54000085,Yorkshire and The Humber,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
710,E54000000,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
695,E54000034,East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
797,E54000016,East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
869,E54000025,London,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
59,E54000035,East Midlands,2022-02-01,1,0,0,0,0,0,0,0,0,0,0
78,E54000073,West Midlands,2022-02-01,1,0,0,1,0,0,1,0,1,0,1
943,E54000075,West Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
495,E54000059,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
117,E54000061,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
339,E54000089,East Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
954,E54000028,North West,2022-02-01,1,0,0,1,0,0,1,0,1,0,1
854,E54000036,North East,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
955,E54000059,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
115,E54000070,London,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
197,E54000080,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
256,E54000020,South West,2022-02-01,1,0,0,1,0,1,1,0,1,0,1
966,E54000035,South East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
736,E54000010,South West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
492,E54000098,Yorkshire and The Humber,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
549,E54000042,East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
915,E54000053,West Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
976,E54000000,North West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
89,E54000090,South West,2022-02-01,1,0,0,1,1,1,1,0,1,0,1
725,E54000096,West Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
247,E54000042,North West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
742,E54000078,North West,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
220,E54000035,South West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
775,E54000073,North East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
521,E54000077,Yorkshire and The Humber,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
665,E54000053,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
880,E54000019,London,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
783,E54000075,West Midlands,2022-02-01,1,0,0,1,1,1,1,0,1,0,1
137,E54000044,South East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
204,E54000013,East Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
867,E54000099,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
791,E54000065,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
937,E54000022,West Midlands,2022-02-01,1,0,0,1,1,1,1,0,1,0,1
821,E54000094,West Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
573,E54000041,North East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
741,E54000074,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
968,E54000027,Missing,2022-02-01,1,0,0,1,0,1,1,0,1,0,1
476,E54000031,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
939,E54000009,South West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
888,E54000007,Yorkshire and The Humber,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
815,E54000058,North West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
473,E54000039,East Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
16,E54000057,North West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
154,E54000059,East,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
26,E54000017,West Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
22,E54000019,East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
954,E54000053,Yorkshire and The Humber,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
683,E54000064,East Midlands,2022-02-01,1,0,0,1,0,1,1,0,1,0,1
99,E54000045,Yorkshire and The Humber,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
337,E54000082,West Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
516,E54000069,North East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
337,E54000014,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
768,E54000043,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
470,E54000042,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
127,E54000023,South West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
998,E54000063,East Midlands,2022-02-01,1,0,0,0,0,0,0,0,0,0,0
36,E54000081,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
579,E54000053,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
999,E54000035,London,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
677,E54000045,South West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
143,E54000044,London,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
203,E54000091,East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
515,E54000035,East Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
955,E54000064,East,2022-02-01,1,0,0,1,0,1,1,0,1,0,1
961,E54000082,North West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
393,E54000070,North East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
486,E54000002,South West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
224,E54000083,East Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
589,E54000054,North East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
150,E54000074,West Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
461,E54000031,East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
669,E54000002,West Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
846,E54000016,East Midlands,2022-02-01,1,0,0,1,0,1,1,0,1,0,1
665,E54000072,East Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
505,E54000097,East Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
375,E54000082,East Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
184,E54000097,East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
228,E54000001,East Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
824,E54000048,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
883,E54000007,West Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
575,E54000011,East Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
883,E54000039,Yorkshire and The Humber,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
762,E54000076,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
942,E54000087,West Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
660,E54000017,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
989,E54000006,South East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
736,E54000025,East,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
567,E54000021,North East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
523,E54000023,West Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
636,E54000016,London,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
904,E54000055,East Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
158,E54000007,South East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
58,E54000044,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
39,E54000061,East Midlands,2022-02-01,1,0,0,1,0,1,1,0,1,0,1
477,E54000009,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
887,E54000035,Missing,2022-02-01,1,0,0,1,0,1,1,0,1,0,1
481,E54000047,London,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
996,E54000070,East Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
786,E54000070,East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
121,E54000011,North West,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
852,E54000056,North West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
968,E54000003,South West,2022-02-01,1,0,0,1,0,1,1,0,1,0,1
418,E54000074,North West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
558,E54000088,West Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
390,E54000075,North West,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
339,E54000084,Yorkshire and The Humber,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
505,E54000065,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
300,E54000080,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
458,E54000042,West Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
890,E54000039,North East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
397,E54000039,North East,2022-02-01,1,0,0,1,0,1,1,0,1,0,1
837,E54000083,North East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
98,E54000092,North West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
177,E54000095,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
515,E54000049,Yorkshire and The Humber,2022-02-01,1,0,0,1,0,1,1,0,1,0,1
843,E54000038,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
999,E54000070,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
731,E54000015,West Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
925,E54000080,North West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
244,E54000051,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
911,E54000046,South East,2022-02-01,1,0,0,1,0,1,1,0,1,0,1
333,E54000094,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
523,E54000015,London,2022-02-01,1,0,0,1,1,1,1,0,1,1,1
548,E54000075,South West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
597,E54000055,South West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
772,E54000086,West Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
484,E54000000,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
414,E54000043,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
762,E54000012,Yorkshire and The Humber,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
729,E54000022,Yorkshire and The Humber,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
197,E54000091,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
956,E54000005,West Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
367,E54000034,North East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
28,E54000018,North East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
950,E54000095,East Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
99,E54000068,Yorkshire and The Humber,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
404,E54000096,East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
269,E54000053,East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
865,E54000066,North West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
612,E54000008,North East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
66,E54000097,East Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
951,E54000083,North East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
160,E54000061,London,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
335,E54000081,South East,2022-02-01,1,0,0,1,0,1,1,0,1,0,1
374,E54000021,West Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
737,E54000056,Missing,2022-02-01,1,0,0,1,0,0,1,0,1,0,1
576,E54000099,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
966,E54000041,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
283,E54000027,South East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
94,E54000059,London,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
878,E54000060,East Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
144,E54000019,East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
166,E54000032,East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
587,E54000014,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
967,E54000051,Missing,2022-02-01,1,0,0,1,0,1,1,0,1,0,1
858,E54000080,South West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
221,E54000088,Missing,2022-02-01,1,0,0,1,0,1,1,0,1,0,1
100,E54000045,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
757,E54000009,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
522,E54000029,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
752,E54000068,North West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
163,E54000008,South West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
616,E54000064,East Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
325,E54000050,North East,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
217,E54000033,London,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
453,E54000086,East Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
494,E54000077,Missing,2022-02-01,1,0,0,1,1,1,1,0,1,0,1
915,E54000055,London,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
418,E54000088,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
147,E54000076,East Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
876,E54000024,East Midlands,2022-02-01,1,0,0,1,1,1,1,0,1,0,1
513,E54000008,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
738,E54000049,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
177,E54000024,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
8,E54000030,South West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
69,E54000093,South West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
253,E54000092,North East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
627,E54000063,Yorkshire and The Humber,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
386,E54000055,London,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
601,E54000021,Yorkshire and The Humber,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
366,E54000092,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
929,E54000051,South West,2022-02-01,1,0,0,1,1,1,1,0,1,0,1
708,E54000058,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
529,E54000028,South West,2022-02-01,1,0,1,0,1,1,1,1,1,0,1
890,E54000012,Missing,2022-02-01,1,0,0,1,1,1,1,0,1,0,1
901,E54000096,South West,2022-02-01,1,0,0,1,0,1,1,0,1,0,1
614,E54000036,North East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
439,E54000081,Missing,2022-02-01,1,0,0,1,1,1,1,0,1,0,1
770,E54000075,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
691,E54000002,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
815,E54000047,North West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
503,E54000019,East Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
836,E54000098,East Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
866,E54000071,East Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
535,E54000081,East,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
403,E54000032,North East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
576,E54000031,Missing,2022-02-01,1,0,0,1,1,1,1,0,1,0,1
872,E54000098,Yorkshire and The Humber,2022-02-01,1,0,0,1,0,0,1,0,1,0,1
61,E54000035,East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
179,E54000055,North West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
718,E54000005,West Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
324,E54000048,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
652,E54000089,South West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
594,E54000050,Yorkshire and The Humber,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
387,E54000036,East Midlands,2022-02-01,1,0,0,1,1,1,1,0,1,0,1
765,E54000053,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
486,E54000075,North East,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
474,E54000007,East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
472,E54000086,Yorkshire and The Humber,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
693,E54000084,North West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
417,E54000097,West Midlands,2022-02-01,1,0,0,1,0,1,1,0,1,0,1
768,E54000019,Yorkshire and The Humber,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
361,E54000005,South West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
641,E54000088,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,1,1
421,E54000099,East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
548,E54000007,North West,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
480,E54000070,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
643,E54000052,South East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
678,E54000038,South East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
201,E54000080,London,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
390,E54000086,East Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
457,E54000097,Missing,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
57,E54000077,North East,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
996,E54000047,West Midlands,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
58,E54000042,Yorkshire and The Humber,2022-02-01,1,0,0,0,1,1,1,1,1,0,1
